HMDB_ID;CPD_NAME;KEGG_ID;MOL_WEIGHT;CHEM_FORM
HMDB0083436;CL(a-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/i-16:0)[rac];;1359.833;C74H136O17P2
HMDB0083437;CL(a-13:0/i-18:0/18:2(9Z,11Z)/i-17:0)[rac];;1377.892;C75H142O17P2
HMDB0083438;CL(i-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/a-17:0)[rac];;1373.86;C75H138O17P2
HMDB0083439;CL(i-13:0/i-18:0/i-18:0/i-17:0);;1381.924;C75H146O17P2
HMDB0083440;CL(a-13:0/18:2(9Z,11Z)/i-18:0/i-17:0)[rac];;1377.892;C75H142O17P2
HMDB0083441;CL(i-13:0/18:2(9Z,11Z)/i-18:0/i-17:0);;1377.892;C75H142O17P2
HMDB0083442;CL(a-13:0/i-18:0/i-18:0/i-17:0)[rac];;1381.924;C75H146O17P2
HMDB0083443;CL(i-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/i-17:0);;1373.86;C75H138O17P2
HMDB0083444;CL(a-13:0/18:2(9Z,11Z)/i-18:0/a-17:0)[rac];;1377.892;C75H142O17P2
HMDB0083445;CL(i-13:0/i-18:0/18:2(9Z,11Z)/i-17:0);;1377.892;C75H142O17P2
HMDB0083446;CL(i-13:0/i-18:0/18:2(9Z,11Z)/a-17:0)[rac];;1377.892;C75H142O17P2
HMDB0083447;CL(a-13:0/i-18:0/18:2(9Z,11Z)/a-17:0)[rac];;1377.892;C75H142O17P2
HMDB0083448;CL(a-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/a-17:0)[rac];;1373.86;C75H138O17P2
HMDB0083449;CL(a-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/i-17:0)[rac];;1373.86;C75H138O17P2
HMDB0083450;CL(i-13:0/18:2(9Z,11Z)/i-18:0/a-17:0)[rac];;1377.892;C75H142O17P2
HMDB0083451;CL(i-13:0/i-18:0/i-18:0/a-17:0)[rac];;1381.924;C75H146O17P2
HMDB0083452;CL(a-13:0/i-18:0/i-18:0/a-17:0)[rac];;1381.924;C75H146O17P2
HMDB0083453;CL(a-13:0/i-18:0/18:2(9Z,11Z)/i-18:0)[rac];;1391.919;C76H144O17P2
HMDB0083454;CL(i-13:0/i-18:0/i-18:0/18:2(9Z,11Z));;1391.919;C76H144O17P2
HMDB0083455;CL(i-13:0/i-18:0/i-18:0/i-18:0);;1395.951;C76H148O17P2
HMDB0083456;CL(a-13:0/i-18:0/i-18:0/18:2(9Z,11Z))[rac];;1391.919;C76H144O17P2
HMDB0083457;CL(a-13:0/18:2(9Z,11Z)/i-18:0/i-18:0)[rac];;1391.919;C76H144O17P2
HMDB0083458;CL(i-13:0/18:2(9Z,11Z)/i-18:0/18:2(9Z,11Z));;1387.887;C76H140O17P2
HMDB0083459;CL(i-13:0/18:2(9Z,11Z)/i-18:0/i-18:0);;1391.919;C76H144O17P2
HMDB0083460;CL(a-13:0/i-18:0/i-18:0/i-18:0)[rac];;1395.951;C76H148O17P2
HMDB0083461;CL(a-13:0/18:2(9Z,11Z)/i-18:0/18:2(9Z,11Z))[rac];;1387.887;C76H140O17P2
HMDB0083462;CL(i-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/i-18:0);;1387.887;C76H140O17P2
HMDB0083463;CL(i-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/18:2(9Z,11Z));;1383.855;C76H136O17P2
HMDB0083464;CL(i-13:0/i-18:0/18:2(9Z,11Z)/i-18:0);;1391.919;C76H144O17P2
HMDB0083465;CL(a-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/18:2(9Z,11Z))[rac];;1383.855;C76H136O17P2
HMDB0083466;CL(i-13:0/i-18:0/18:2(9Z,11Z)/18:2(9Z,11Z));;1387.887;C76H140O17P2
HMDB0083467;CL(a-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/i-18:0)[rac];;1387.887;C76H140O17P2
HMDB0083468;CL(a-13:0/i-18:0/18:2(9Z,11Z)/i-19:0)[rac];;1405.946;C77H146O17P2
HMDB0083469;CL(i-13:0/i-18:0/i-18:0/i-19:0);;1409.978;C77H150O17P2
HMDB0083470;CL(a-13:0/18:2(9Z,11Z)/i-18:0/i-19:0)[rac];;1405.946;C77H146O17P2
HMDB0083471;CL(i-13:0/18:2(9Z,11Z)/i-18:0/i-19:0);;1405.946;C77H146O17P2
HMDB0083472;CL(a-13:0/i-18:0/i-18:0/i-19:0)[rac];;1409.978;C77H150O17P2
HMDB0083473;CL(i-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/i-19:0);;1401.914;C77H142O17P2
HMDB0083474;CL(i-13:0/i-18:0/18:2(9Z,11Z)/i-19:0);;1405.946;C77H146O17P2
HMDB0083475;CL(a-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/i-19:0)[rac];;1401.914;C77H142O17P2
HMDB0083476;CL(a-13:0/i-18:0/18:2(9Z,11Z)/i-20:0)[rac];;1419.973;C78H148O17P2
HMDB0083477;CL(i-13:0/i-18:0/i-18:0/i-20:0);;1424.005;C78H152O17P2
HMDB0083478;CL(a-13:0/18:2(9Z,11Z)/i-18:0/i-20:0)[rac];;1419.973;C78H148O17P2
HMDB0083479;CL(i-13:0/18:2(9Z,11Z)/i-18:0/i-20:0);;1419.973;C78H148O17P2
HMDB0083480;CL(a-13:0/i-18:0/i-18:0/i-20:0)[rac];;1424.005;C78H152O17P2
HMDB0083481;CL(i-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/i-20:0);;1415.941;C78H144O17P2
HMDB0083482;CL(i-13:0/i-18:0/18:2(9Z,11Z)/i-20:0);;1419.973;C78H148O17P2
HMDB0083483;CL(a-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/i-20:0)[rac];;1415.941;C78H144O17P2
HMDB0083484;CL(a-13:0/i-18:0/18:2(9Z,11Z)/i-21:0)[rac];;1434.0;C79H150O17P2
HMDB0083485;CL(i-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/a-21:0)[rac];;1429.968;C79H146O17P2
HMDB0083486;CL(i-13:0/i-18:0/i-18:0/i-21:0);;1438.032;C79H154O17P2
HMDB0083487;CL(a-13:0/18:2(9Z,11Z)/i-18:0/i-21:0)[rac];;1434.0;C79H150O17P2
HMDB0083488;CL(i-13:0/18:2(9Z,11Z)/i-18:0/i-21:0);;1434.0;C79H150O17P2
HMDB0083489;CL(a-13:0/i-18:0/i-18:0/i-21:0)[rac];;1438.032;C79H154O17P2
HMDB0083490;CL(i-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/i-21:0);;1429.968;C79H146O17P2
HMDB0083491;CL(a-13:0/18:2(9Z,11Z)/i-18:0/a-21:0)[rac];;1434.0;C79H150O17P2
HMDB0083492;CL(i-13:0/i-18:0/18:2(9Z,11Z)/i-21:0);;1434.0;C79H150O17P2
HMDB0083493;CL(i-13:0/i-18:0/18:2(9Z,11Z)/a-21:0)[rac];;1434.0;C79H150O17P2
HMDB0083494;CL(a-13:0/i-18:0/18:2(9Z,11Z)/a-21:0)[rac];;1434.0;C79H150O17P2
HMDB0083495;CL(a-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/a-21:0)[rac];;1429.968;C79H146O17P2
HMDB0083496;CL(a-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/i-21:0)[rac];;1429.968;C79H146O17P2
HMDB0083497;CL(i-13:0/18:2(9Z,11Z)/i-18:0/a-21:0)[rac];;1434.0;C79H150O17P2
HMDB0083498;CL(i-13:0/i-18:0/i-18:0/a-21:0)[rac];;1438.032;C79H154O17P2
HMDB0083499;CL(a-13:0/i-18:0/i-18:0/a-21:0)[rac];;1438.032;C79H154O17P2
HMDB0083500;CL(a-13:0/i-18:0/18:2(9Z,11Z)/i-22:0)[rac];;1448.027;C80H152O17P2
HMDB0083501;CL(i-13:0/i-18:0/i-18:0/i-22:0);;1452.059;C80H156O17P2
HMDB0083502;CL(a-13:0/18:2(9Z,11Z)/i-18:0/i-22:0)[rac];;1448.027;C80H152O17P2
HMDB0083503;CL(i-13:0/18:2(9Z,11Z)/i-18:0/i-22:0);;1448.027;C80H152O17P2
HMDB0083504;CL(a-13:0/i-18:0/i-18:0/i-22:0)[rac];;1452.059;C80H156O17P2
HMDB0083505;CL(i-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/i-22:0);;1443.995;C80H148O17P2
HMDB0083506;CL(i-13:0/i-18:0/18:2(9Z,11Z)/i-22:0);;1448.027;C80H152O17P2
HMDB0083507;CL(a-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/i-22:0)[rac];;1443.995;C80H148O17P2
HMDB0083508;CL(a-13:0/i-18:0/18:2(9Z,11Z)/i-24:0)[rac];;1476.081;C82H156O17P2
HMDB0083509;CL(i-13:0/i-18:0/i-18:0/i-24:0);;1480.113;C82H160O17P2
HMDB0083510;CL(a-13:0/18:2(9Z,11Z)/i-18:0/i-24:0)[rac];;1476.081;C82H156O17P2
HMDB0083511;CL(i-13:0/18:2(9Z,11Z)/i-18:0/i-24:0);;1476.081;C82H156O17P2
HMDB0083512;CL(a-13:0/i-18:0/i-18:0/i-24:0)[rac];;1480.113;C82H160O17P2
HMDB0083513;CL(i-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/i-24:0);;1472.049;C82H152O17P2
HMDB0083514;CL(i-13:0/i-18:0/18:2(9Z,11Z)/i-24:0);;1476.081;C82H156O17P2
HMDB0083515;CL(a-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/i-24:0)[rac];;1472.049;C82H152O17P2
HMDB0083516;CL(i-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/a-25:0)[rac];;1486.076;C83H154O17P2
HMDB0083517;CL(a-13:0/18:2(9Z,11Z)/i-18:0/a-25:0)[rac];;1490.108;C83H158O17P2
HMDB0083518;CL(i-13:0/i-18:0/18:2(9Z,11Z)/a-25:0)[rac];;1490.108;C83H158O17P2
HMDB0083519;CL(a-13:0/i-18:0/18:2(9Z,11Z)/a-25:0)[rac];;1490.108;C83H158O17P2
HMDB0083520;CL(a-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/a-25:0)[rac];;1486.076;C83H154O17P2
HMDB0083521;CL(i-13:0/18:2(9Z,11Z)/i-18:0/a-25:0)[rac];;1490.108;C83H158O17P2
HMDB0083522;CL(i-13:0/i-18:0/i-18:0/a-25:0)[rac];;1494.14;C83H162O17P2
HMDB0083523;CL(a-13:0/i-18:0/i-18:0/a-25:0)[rac];;1494.14;C83H162O17P2
HMDB0083524;CL(i-13:0/i-18:0/i-19:0/i-12:0);;1325.816;C71H138O17P2
HMDB0083525;CL(a-13:0/18:2(9Z,11Z)/i-19:0/i-12:0)[rac];;1321.784;C71H134O17P2
HMDB0083526;CL(i-13:0/18:2(9Z,11Z)/i-19:0/i-12:0);;1321.784;C71H134O17P2
HMDB0083527;CL(a-13:0/i-18:0/i-19:0/i-12:0)[rac];;1325.816;C71H138O17P2
HMDB0083528;CL(i-13:0/i-18:0/i-19:0/i-13:0);;1339.843;C72H140O17P2
HMDB0083529;CL(a-13:0/18:2(9Z,11Z)/i-19:0/i-13:0)[rac];;1335.811;C72H136O17P2
HMDB0083530;CL(i-13:0/18:2(9Z,11Z)/i-19:0/i-13:0);;1335.811;C72H136O17P2
HMDB0083531;CL(a-13:0/i-18:0/i-19:0/i-13:0)[rac];;1339.843;C72H140O17P2
HMDB0083532;CL(a-13:0/18:2(9Z,11Z)/i-19:0/a-13:0)[rac];;1335.811;C72H136O17P2
HMDB0083533;CL(i-13:0/18:2(9Z,11Z)/i-19:0/a-13:0)[rac];;1335.811;C72H136O17P2
HMDB0083534;CL(i-13:0/i-18:0/i-19:0/a-13:0)[rac];;1339.843;C72H140O17P2
HMDB0083535;CL(a-13:0/i-18:0/i-19:0/a-13:0)[rac];;1339.843;C72H140O17P2
HMDB0083536;CL(i-13:0/i-18:0/i-19:0/i-14:0);;1353.87;C73H142O17P2
HMDB0083537;CL(a-13:0/18:2(9Z,11Z)/i-19:0/i-14:0)[rac];;1349.838;C73H138O17P2
HMDB0083538;CL(i-13:0/18:2(9Z,11Z)/i-19:0/i-14:0);;1349.838;C73H138O17P2
HMDB0083539;CL(a-13:0/i-18:0/i-19:0/i-14:0)[rac];;1353.87;C73H142O17P2
HMDB0083540;CL(i-13:0/i-18:0/i-19:0/i-15:0);;1367.897;C74H144O17P2
HMDB0083541;CL(a-13:0/18:2(9Z,11Z)/i-19:0/i-15:0)[rac];;1363.865;C74H140O17P2
HMDB0083542;CL(i-13:0/18:2(9Z,11Z)/i-19:0/i-15:0);;1363.865;C74H140O17P2
HMDB0083543;CL(a-13:0/i-18:0/i-19:0/i-15:0)[rac];;1367.897;C74H144O17P2
HMDB0083544;CL(a-13:0/18:2(9Z,11Z)/i-19:0/a-15:0)[rac];;1363.865;C74H140O17P2
HMDB0083545;CL(i-13:0/18:2(9Z,11Z)/i-19:0/a-15:0)[rac];;1363.865;C74H140O17P2
HMDB0083546;CL(i-13:0/i-18:0/i-19:0/a-15:0)[rac];;1367.897;C74H144O17P2
HMDB0083547;CL(a-13:0/i-18:0/i-19:0/a-15:0)[rac];;1367.897;C74H144O17P2
HMDB0083548;CL(i-13:0/i-18:0/i-19:0/i-16:0);;1381.924;C75H146O17P2
HMDB0083549;CL(a-13:0/18:2(9Z,11Z)/i-19:0/i-16:0)[rac];;1377.892;C75H142O17P2
HMDB0083550;CL(i-13:0/18:2(9Z,11Z)/i-19:0/i-16:0);;1377.892;C75H142O17P2
HMDB0083551;CL(a-13:0/i-18:0/i-19:0/i-16:0)[rac];;1381.924;C75H146O17P2
HMDB0083552;CL(i-13:0/i-18:0/i-19:0/i-17:0);;1395.951;C76H148O17P2
HMDB0083553;CL(a-13:0/18:2(9Z,11Z)/i-19:0/i-17:0)[rac];;1391.919;C76H144O17P2
HMDB0083554;CL(i-13:0/18:2(9Z,11Z)/i-19:0/i-17:0);;1391.919;C76H144O17P2
HMDB0083555;CL(a-13:0/i-18:0/i-19:0/i-17:0)[rac];;1395.951;C76H148O17P2
HMDB0083556;CL(a-13:0/18:2(9Z,11Z)/i-19:0/a-17:0)[rac];;1391.919;C76H144O17P2
HMDB0083557;CL(i-13:0/18:2(9Z,11Z)/i-19:0/a-17:0)[rac];;1391.919;C76H144O17P2
HMDB0083558;CL(i-13:0/i-18:0/i-19:0/a-17:0)[rac];;1395.951;C76H148O17P2
HMDB0083559;CL(a-13:0/i-18:0/i-19:0/a-17:0)[rac];;1395.951;C76H148O17P2
HMDB0083560;CL(i-13:0/i-18:0/i-19:0/18:2(9Z,11Z));;1405.946;C77H146O17P2
HMDB0083561;CL(i-13:0/i-18:0/i-19:0/i-18:0);;1409.978;C77H150O17P2
HMDB0083562;CL(a-13:0/i-18:0/i-19:0/18:2(9Z,11Z))[rac];;1405.946;C77H146O17P2
HMDB0083563;CL(a-13:0/18:2(9Z,11Z)/i-19:0/i-18:0)[rac];;1405.946;C77H146O17P2
HMDB0083564;CL(i-13:0/18:2(9Z,11Z)/i-19:0/18:2(9Z,11Z));;1401.914;C77H142O17P2
HMDB0083565;CL(i-13:0/18:2(9Z,11Z)/i-19:0/i-18:0);;1405.946;C77H146O17P2
HMDB0083566;CL(a-13:0/i-18:0/i-19:0/i-18:0)[rac];;1409.978;C77H150O17P2
HMDB0083567;CL(a-13:0/18:2(9Z,11Z)/i-19:0/18:2(9Z,11Z))[rac];;1401.914;C77H142O17P2
HMDB0083568;CL(i-13:0/i-18:0/i-19:0/i-19:0);;1424.005;C78H152O17P2
HMDB0083569;CL(a-13:0/18:2(9Z,11Z)/i-19:0/i-19:0)[rac];;1419.973;C78H148O17P2
HMDB0083570;CL(i-13:0/18:2(9Z,11Z)/i-19:0/i-19:0);;1419.973;C78H148O17P2
HMDB0083571;CL(a-13:0/i-18:0/i-19:0/i-19:0)[rac];;1424.005;C78H152O17P2
HMDB0083572;CL(i-13:0/i-18:0/i-19:0/i-20:0);;1438.032;C79H154O17P2
HMDB0083573;CL(a-13:0/18:2(9Z,11Z)/i-19:0/i-20:0)[rac];;1434.0;C79H150O17P2
HMDB0083574;CL(i-13:0/18:2(9Z,11Z)/i-19:0/i-20:0);;1434.0;C79H150O17P2
HMDB0083575;CL(a-13:0/i-18:0/i-19:0/i-20:0)[rac];;1438.032;C79H154O17P2
HMDB0083576;CL(i-13:0/i-18:0/i-19:0/i-21:0);;1452.059;C80H156O17P2
HMDB0083577;CL(a-13:0/18:2(9Z,11Z)/i-19:0/i-21:0)[rac];;1448.027;C80H152O17P2
HMDB0083578;CL(i-13:0/18:2(9Z,11Z)/i-19:0/i-21:0);;1448.027;C80H152O17P2
HMDB0083579;CL(a-13:0/i-18:0/i-19:0/i-21:0)[rac];;1452.059;C80H156O17P2
HMDB0083580;CL(a-13:0/18:2(9Z,11Z)/i-19:0/a-21:0)[rac];;1448.027;C80H152O17P2
HMDB0083581;CL(i-13:0/18:2(9Z,11Z)/i-19:0/a-21:0)[rac];;1448.027;C80H152O17P2
HMDB0083582;CL(i-13:0/i-18:0/i-19:0/a-21:0)[rac];;1452.059;C80H156O17P2
HMDB0083583;CL(a-13:0/i-18:0/i-19:0/a-21:0)[rac];;1452.059;C80H156O17P2
HMDB0083584;CL(i-13:0/i-18:0/i-19:0/i-22:0);;1466.086;C81H158O17P2
HMDB0083585;CL(a-13:0/18:2(9Z,11Z)/i-19:0/i-22:0)[rac];;1462.054;C81H154O17P2
HMDB0083586;CL(i-13:0/18:2(9Z,11Z)/i-19:0/i-22:0);;1462.054;C81H154O17P2
HMDB0083587;CL(a-13:0/i-18:0/i-19:0/i-22:0)[rac];;1466.086;C81H158O17P2
HMDB0083588;CL(i-13:0/i-18:0/i-19:0/i-24:0);;1494.14;C83H162O17P2
HMDB0083589;CL(a-13:0/18:2(9Z,11Z)/i-19:0/i-24:0)[rac];;1490.108;C83H158O17P2
HMDB0083590;CL(i-13:0/18:2(9Z,11Z)/i-19:0/i-24:0);;1490.108;C83H158O17P2
HMDB0083591;CL(a-13:0/i-18:0/i-19:0/i-24:0)[rac];;1494.14;C83H162O17P2
HMDB0083592;CL(a-13:0/18:2(9Z,11Z)/i-19:0/a-25:0)[rac];;1504.135;C84H160O17P2
HMDB0083593;CL(i-13:0/18:2(9Z,11Z)/i-19:0/a-25:0)[rac];;1504.135;C84H160O17P2
HMDB0083594;CL(i-13:0/i-18:0/i-19:0/a-25:0)[rac];;1508.167;C84H164O17P2
HMDB0083595;CL(a-13:0/i-18:0/i-19:0/a-25:0)[rac];;1508.167;C84H164O17P2
HMDB0083596;CL(i-13:0/i-18:0/i-20:0/i-12:0);;1339.843;C72H140O17P2
HMDB0083597;CL(a-13:0/18:2(9Z,11Z)/i-20:0/i-12:0)[rac];;1335.811;C72H136O17P2
HMDB0083598;CL(i-13:0/18:2(9Z,11Z)/i-20:0/i-12:0);;1335.811;C72H136O17P2
HMDB0083599;CL(a-13:0/i-18:0/i-20:0/i-12:0)[rac];;1339.843;C72H140O17P2
HMDB0083600;CL(i-13:0/i-18:0/i-20:0/i-13:0);;1353.87;C73H142O17P2
HMDB0083601;CL(a-13:0/18:2(9Z,11Z)/i-20:0/i-13:0)[rac];;1349.838;C73H138O17P2
HMDB0083602;CL(i-13:0/18:2(9Z,11Z)/i-20:0/i-13:0);;1349.838;C73H138O17P2
HMDB0083603;CL(a-13:0/i-18:0/i-20:0/i-13:0)[rac];;1353.87;C73H142O17P2
HMDB0083604;CL(a-13:0/18:2(9Z,11Z)/i-20:0/a-13:0)[rac];;1349.838;C73H138O17P2
HMDB0083605;CL(i-13:0/18:2(9Z,11Z)/i-20:0/a-13:0)[rac];;1349.838;C73H138O17P2
HMDB0083606;CL(i-13:0/i-18:0/i-20:0/a-13:0)[rac];;1353.87;C73H142O17P2
HMDB0083607;CL(a-13:0/i-18:0/i-20:0/a-13:0)[rac];;1353.87;C73H142O17P2
HMDB0083608;CL(i-13:0/i-18:0/i-20:0/i-14:0);;1367.897;C74H144O17P2
HMDB0083609;CL(a-13:0/18:2(9Z,11Z)/i-20:0/i-14:0)[rac];;1363.865;C74H140O17P2
HMDB0083610;CL(i-13:0/18:2(9Z,11Z)/i-20:0/i-14:0);;1363.865;C74H140O17P2
HMDB0083611;CL(a-13:0/i-18:0/i-20:0/i-14:0)[rac];;1367.897;C74H144O17P2
HMDB0083612;CL(i-13:0/i-18:0/i-20:0/i-15:0);;1381.924;C75H146O17P2
HMDB0083613;CL(a-13:0/18:2(9Z,11Z)/i-20:0/i-15:0)[rac];;1377.892;C75H142O17P2
HMDB0083614;CL(i-13:0/18:2(9Z,11Z)/i-20:0/i-15:0);;1377.892;C75H142O17P2
HMDB0083615;CL(a-13:0/i-18:0/i-20:0/i-15:0)[rac];;1381.924;C75H146O17P2
HMDB0083616;CL(a-13:0/18:2(9Z,11Z)/i-20:0/a-15:0)[rac];;1377.892;C75H142O17P2
HMDB0083617;CL(i-13:0/18:2(9Z,11Z)/i-20:0/a-15:0)[rac];;1377.892;C75H142O17P2
HMDB0083618;CL(i-13:0/i-18:0/i-20:0/a-15:0)[rac];;1381.924;C75H146O17P2
HMDB0083619;CL(a-13:0/i-18:0/i-20:0/a-15:0)[rac];;1381.924;C75H146O17P2
HMDB0083620;CL(i-13:0/i-18:0/i-20:0/i-16:0);;1395.951;C76H148O17P2
HMDB0083621;CL(a-13:0/18:2(9Z,11Z)/i-20:0/i-16:0)[rac];;1391.919;C76H144O17P2
HMDB0083622;CL(i-13:0/18:2(9Z,11Z)/i-20:0/i-16:0);;1391.919;C76H144O17P2
HMDB0083623;CL(a-13:0/i-18:0/i-20:0/i-16:0)[rac];;1395.951;C76H148O17P2
HMDB0083624;CL(i-13:0/i-18:0/i-20:0/i-17:0);;1409.978;C77H150O17P2
HMDB0083625;CL(i-13:0/18:2(9Z,11Z)/i-20:0/i-17:0);;1405.946;C77H146O17P2
HMDB0083626;CL(a-13:0/i-18:0/i-20:0/i-17:0)[rac];;1409.978;C77H150O17P2
HMDB0083627;CL(a-13:0/18:2(9Z,11Z)/i-20:0/a-17:0)[rac];;1405.946;C77H146O17P2
HMDB0083628;CL(i-13:0/18:2(9Z,11Z)/i-20:0/a-17:0)[rac];;1405.946;C77H146O17P2
HMDB0083629;CL(i-13:0/i-18:0/i-20:0/a-17:0)[rac];;1409.978;C77H150O17P2
HMDB0083630;CL(a-13:0/i-18:0/i-20:0/a-17:0)[rac];;1409.978;C77H150O17P2
HMDB0083631;CL(i-13:0/i-18:0/i-20:0/18:2(9Z,11Z));;1419.973;C78H148O17P2
HMDB0083632;CL(i-13:0/i-18:0/i-20:0/i-18:0);;1424.005;C78H152O17P2
HMDB0083633;CL(a-13:0/i-18:0/i-20:0/18:2(9Z,11Z))[rac];;1419.973;C78H148O17P2
HMDB0083634;CL(a-13:0/18:2(9Z,11Z)/i-20:0/i-18:0)[rac];;1419.973;C78H148O17P2
HMDB0083635;CL(i-13:0/18:2(9Z,11Z)/i-20:0/18:2(9Z,11Z));;1415.941;C78H144O17P2
HMDB0083636;CL(i-13:0/18:2(9Z,11Z)/i-20:0/i-18:0);;1419.973;C78H148O17P2
HMDB0083637;CL(a-13:0/i-18:0/i-20:0/i-18:0)[rac];;1424.005;C78H152O17P2
HMDB0083638;CL(a-13:0/18:2(9Z,11Z)/i-20:0/18:2(9Z,11Z))[rac];;1415.941;C78H144O17P2
HMDB0083639;CL(i-13:0/i-18:0/i-20:0/i-19:0);;1438.032;C79H154O17P2
HMDB0083640;CL(a-13:0/18:2(9Z,11Z)/i-20:0/i-19:0)[rac];;1434.0;C79H150O17P2
HMDB0083641;CL(i-13:0/18:2(9Z,11Z)/i-20:0/i-19:0);;1434.0;C79H150O17P2
HMDB0083642;CL(a-13:0/i-18:0/i-20:0/i-19:0)[rac];;1438.032;C79H154O17P2
HMDB0083643;CL(i-13:0/i-18:0/i-20:0/i-20:0);;1452.059;C80H156O17P2
HMDB0083644;CL(a-13:0/18:2(9Z,11Z)/i-20:0/i-20:0)[rac];;1448.027;C80H152O17P2
HMDB0083645;CL(i-13:0/18:2(9Z,11Z)/i-20:0/i-20:0);;1448.027;C80H152O17P2
HMDB0083646;CL(a-13:0/i-18:0/i-20:0/i-20:0)[rac];;1452.059;C80H156O17P2
HMDB0083647;CL(i-13:0/i-18:0/i-20:0/i-21:0);;1466.086;C81H158O17P2
HMDB0083648;CL(a-13:0/18:2(9Z,11Z)/i-20:0/i-21:0)[rac];;1462.054;C81H154O17P2
HMDB0083649;CL(i-13:0/18:2(9Z,11Z)/i-20:0/i-21:0);;1462.054;C81H154O17P2
HMDB0083650;CL(a-13:0/i-18:0/i-20:0/i-21:0)[rac];;1466.086;C81H158O17P2
HMDB0083651;CL(a-13:0/18:2(9Z,11Z)/i-20:0/a-21:0)[rac];;1462.054;C81H154O17P2
HMDB0083652;CL(i-13:0/18:2(9Z,11Z)/i-20:0/a-21:0)[rac];;1462.054;C81H154O17P2
HMDB0083653;CL(i-13:0/i-18:0/i-20:0/a-21:0)[rac];;1466.086;C81H158O17P2
HMDB0083654;CL(a-13:0/i-18:0/i-20:0/a-21:0)[rac];;1466.086;C81H158O17P2
HMDB0083655;CL(i-13:0/i-18:0/i-20:0/i-22:0);;1480.113;C82H160O17P2
HMDB0083656;CL(a-13:0/18:2(9Z,11Z)/i-20:0/i-22:0)[rac];;1476.081;C82H156O17P2
HMDB0083657;CL(i-13:0/18:2(9Z,11Z)/i-20:0/i-22:0);;1476.081;C82H156O17P2
HMDB0083658;CL(a-13:0/i-18:0/i-20:0/i-22:0)[rac];;1480.113;C82H160O17P2
HMDB0083659;CL(i-13:0/i-18:0/i-20:0/i-24:0);;1508.167;C84H164O17P2
HMDB0083660;CL(a-13:0/18:2(9Z,11Z)/i-20:0/i-24:0)[rac];;1504.135;C84H160O17P2
HMDB0083661;CL(i-13:0/18:2(9Z,11Z)/i-20:0/i-24:0);;1504.135;C84H160O17P2
HMDB0083662;CL(a-13:0/i-18:0/i-20:0/i-24:0)[rac];;1508.167;C84H164O17P2
HMDB0083663;CL(a-13:0/18:2(9Z,11Z)/i-20:0/a-25:0)[rac];;1518.162;C85H162O17P2
HMDB0083664;CL(i-13:0/18:2(9Z,11Z)/i-20:0/a-25:0)[rac];;1518.162;C85H162O17P2
HMDB0083665;CL(i-13:0/i-18:0/i-20:0/a-25:0)[rac];;1522.194;C85H166O17P2
HMDB0083666;CL(a-13:0/i-18:0/i-20:0/a-25:0)[rac];;1522.194;C85H166O17P2
HMDB0083667;CL(i-13:0/18:2(9Z,11Z)/a-21:0/i-12:0)[rac];;1349.838;C73H138O17P2
HMDB0083668;CL(a-13:0/18:2(9Z,11Z)/a-21:0/i-12:0)[rac];;1349.838;C73H138O17P2
HMDB0083669;CL(i-13:0/i-18:0/i-21:0/i-12:0);;1353.87;C73H142O17P2
HMDB0083670;CL(a-13:0/i-18:0/a-21:0/i-12:0)[rac];;1353.87;C73H142O17P2
HMDB0083671;CL(i-13:0/i-18:0/a-21:0/i-12:0)[rac];;1353.87;C73H142O17P2
HMDB0083672;CL(a-13:0/18:2(9Z,11Z)/i-21:0/i-12:0)[rac];;1349.838;C73H138O17P2
HMDB0083673;CL(i-13:0/18:2(9Z,11Z)/i-21:0/i-12:0);;1349.838;C73H138O17P2
HMDB0083674;CL(a-13:0/i-18:0/i-21:0/i-12:0)[rac];;1353.87;C73H142O17P2
HMDB0083675;CL(i-13:0/18:2(9Z,11Z)/a-21:0/i-13:0)[rac];;1363.865;C74H140O17P2
HMDB0083676;CL(a-13:0/18:2(9Z,11Z)/a-21:0/i-13:0)[rac];;1363.865;C74H140O17P2
